,CAN,COMPR,D1,D743,D841,D872,D894,EEN,EEN_DIS,EER,FDD,GCD,GCN,GCN_DIS,GCN_YEN,GCR,GCR_YER,GDN,GDN_DIS,GDN_DIS_YEN,GDN_YEN,GEN,GEN_YEN,GIN,GIN_OTHER,GIN_OTHER_YEN,GIN_YEN,GIX,GLN,GLN_DIS,GLN_DIS_YEN,GLN_YEN,GLN_YEN_TARGET,GON,GPN,GPN_YEN,GRN,GRN_YEN,GSN,GSN_YEN,GYN,GYN_YEN,HICP,I77Q4I78Q1,I81Q1,I82Q1,I84Q2,I92Q4,I98Q1,INFQ,INFT,INN,INN_YEN,ITD,ITN,ITR,KSR,LFN,LNN,LNT,LPROD,LSL,LSR,LTN,M3N,M3R,MTD,MTN,MTR,NFA,NFN,NFN_YEN,OGN,OGN_YEN,PCD,PCN,PCR,PYN,PYN_DIS,PYN_DIS_YEN,PYR,SCD,SCN,SCR,SSN,SSN_YEN,STN,STRQ,TBN,TBR,TDN,TDN_YEN,TDN_YEN_DIS,TFT,TIME,TIN,TIN_YEN,TRN,TRN_FIRMS,TRN_FIRMS_YEN,TRN_OTHER,TRN_OTHER_YEN,TRN_YEN,TRN_YEN_DIS,ULC,ULT,UNN,URT,URX,WIN,WLN,WRN,XTD,XTN,XTR,YED,YEN,YEN_DIS,YER,YER_DIS,YET,YFD,YFN,YGA,YIN,YIN_DIS,YWD,YWDX,YWR,YWRX,
1992Q2,-13451.9012 ,87.9615 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0180 ,-0.0723 ,1.0181 ,1401124.0851 ,1.1088 ,189331.7997 ,2831.2520 ,0.1606 ,170748.0115 ,0.1582 ,735977.6588 ,232.6146 ,0.0002 ,0.6245 ,601651.9840 ,0.5105 ,36865.1794 ,4667.0751 ,0.0040 ,0.0313 ,9.2697 ,-53624.2219 ,0.0000 ,0.0000 ,-0.0455 ,-0.0455 ,445488.7794 ,11125.5528 ,0.0094 ,548027.7621 ,0.4650 ,-16759.0425 ,-0.0142 ,172572.7571 ,0.1464 ,89.2251 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0111 ,0.0110 ,64749.7747 ,0.0549 ,1.0714 ,252219.1760 ,235403.5237 ,13872172.4884 ,127259.2916 ,115178.2100 ,116285.8850 ,9.3682 ,115773.0554 ,1952093.1777 ,9.7765 ,14.9938 ,13.7274 ,1.0022 ,322812.4285 ,322114.8791 ,-116452.9378 ,-13715.9879 ,-0.0116 ,43038.4469 ,0.0365 ,1.0928 ,729570.5426 ,667590.2276 ,855980.8859 ,-136284.6961 ,-0.1156 ,783261.4410 ,0.7545 ,7168.7221 ,9501.3301 ,206671.2868 ,0.1754 ,10.8985 ,0.0151 ,264.0866 ,-4233.8870 ,145551.4594 ,0.1235 ,-0.0004 ,1.2894 ,90.0000 ,125259.1110 ,0.1063 ,260875.9533 ,27507.4580 ,0.0233 ,17654.7438 ,0.0150 ,0.2214 ,0.2024 ,0.5633 ,0.5672 ,12081.0816 ,0.0862 ,0.0949 ,607806.4367 ,17690565.3499 ,5.2771 ,1.0163 ,323076.5151 ,317880.9921 ,1.0923 ,1178554.3271 ,0.0000 ,1079009.2061 ,0.0000 ,1081807.9848 ,0.9762 ,1053295.2161 ,0.9974 ,1178554.3271 ,0.0000 ,1.0538 ,1.0386 ,99.9068 ,26343.5085 ,
1992Q3,-14675.1315 ,90.0326 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.9719 ,-0.0080 ,1.0761 ,1402548.1139 ,1.1303 ,194410.5595 ,4518.4219 ,0.1631 ,171991.8762 ,0.1593 ,761092.7529 ,10838.6422 ,0.0091 ,0.6384 ,612784.6590 ,0.5140 ,36779.0014 ,5042.9555 ,0.0042 ,0.0309 ,9.4157 ,-57105.8077 ,0.0000 ,0.0000 ,-0.0479 ,-0.0479 ,445638.2831 ,9871.3171 ,0.0083 ,555678.8513 ,0.4661 ,-20326.8063 ,-0.0170 ,174083.7532 ,0.1460 ,89.7275 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0106 ,0.0078 ,66977.1248 ,0.0562 ,1.0762 ,249361.1103 ,231711.2851 ,13965162.0486 ,127022.7064 ,114583.8720 ,116008.3476 ,9.4237 ,114968.3047 ,1958881.9019 ,10.1129 ,15.0079 ,13.5932 ,0.9955 ,321302.5581 ,322742.1642 ,-131128.0694 ,-20535.2845 ,-0.0172 ,44239.7143 ,0.0371 ,1.1014 ,737829.1135 ,669875.2565 ,866999.8076 ,-130569.2073 ,-0.1095 ,787149.3655 ,0.6963 ,4727.1164 ,6788.7242 ,209622.4253 ,0.1758 ,11.8428 ,0.0177 ,5860.1530 ,-561.1923 ,147282.9120 ,0.1235 ,0.0003 ,1.2919 ,91.0000 ,126708.1306 ,0.1063 ,264462.6220 ,27825.6691 ,0.0233 ,17286.7268 ,0.0145 ,0.2218 ,0.2022 ,0.5740 ,0.5781 ,12438.8344 ,0.0867 ,0.0979 ,619841.6389 ,17942154.0807 ,5.4095 ,1.0155 ,327162.7111 ,322180.9719 ,1.1041 ,1192188.0525 ,0.0000 ,1079805.9497 ,0.0000 ,1085520.5227 ,0.9867 ,1065479.9219 ,0.9947 ,1192188.0525 ,0.0000 ,1.0557 ,1.0197 ,100.0964 ,26321.4707 ,
1992Q4,-9100.4468 ,85.0707 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.9915 ,0.0031 ,1.0596 ,1399023.3122 ,1.1374 ,197519.3490 ,4260.1287 ,0.1650 ,173656.3582 ,0.1614 ,788383.3349 ,11650.5107 ,0.0097 ,0.6585 ,623750.9283 ,0.5210 ,36590.6327 ,8343.7686 ,0.0070 ,0.0306 ,9.4002 ,-62560.2850 ,0.0000 ,0.0000 ,-0.0523 ,-0.0523 ,448546.5355 ,6592.2286 ,0.0055 ,561190.6433 ,0.4688 ,-25969.6523 ,-0.0217 ,171549.6967 ,0.1433 ,90.2613 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0000 ,0.0000 ,0.0094 ,0.0064 ,69152.5136 ,0.0578 ,1.0850 ,246901.0565 ,227568.3096 ,14053078.7377 ,126142.7719 ,113810.1113 ,115287.0037 ,9.4522 ,113329.1941 ,1963035.3067 ,9.6401 ,15.0433 ,13.5174 ,1.0026 ,324114.2103 ,323267.0571 ,-140228.5161 ,-11477.2694 ,-0.0096 ,45518.3638 ,0.0380 ,1.1085 ,748479.6196 ,675234.1820 ,878459.5470 ,-135704.4061 ,-0.1134 ,792494.4088 ,0.4608 ,1914.0715 ,4153.4049 ,212052.6827 ,0.1771 ,11.3099 ,0.0178 ,2376.8226 ,-4855.9996 ,148247.4047 ,0.1238 ,0.0011 ,1.2943 ,92.0000 ,126303.1619 ,0.1055 ,267102.5702 ,29069.0302 ,0.0243 ,15973.0640 ,0.0133 ,0.2231 ,0.2036 ,0.5785 ,0.5802 ,12332.6606 ,0.0861 ,0.0978 ,622341.2218 ,18260243.1739 ,5.4682 ,1.0254 ,326491.0329 ,318411.0575 ,1.1129 ,1197190.9191 ,0.0000 ,1075756.2551 ,0.0000 ,1086609.8840 ,0.9955 ,1070887.7573 ,0.9900 ,1197190.9191 ,0.0000 ,1.0593 ,1.0353 ,100.3578 ,26352.5342 ,
1993Q1,-7522.0521 ,81.1344 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0215 ,-0.0073 ,1.0338 ,1367723.8277 ,1.1389 ,197109.8753 ,2505.7875 ,0.1649 ,173063.9897 ,0.1628 ,810838.6885 ,5633.5257 ,0.0047 ,0.6784 ,632596.3400 ,0.5293 ,36189.3391 ,13051.1091 ,0.0109 ,0.0303 ,9.0706 ,-67287.3114 ,0.0000 ,0.0000 ,-0.0563 ,-0.0563 ,451561.3195 ,1912.2504 ,0.0016 ,565309.0286 ,0.4730 ,-31097.9724 ,-0.0260 ,166011.9029 ,0.1389 ,91.6920 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0095 ,0.0134 ,69199.5619 ,0.0579 ,1.0904 ,238991.1203 ,219169.0359 ,14131716.9862 ,125717.8508 ,113058.7784 ,114974.1832 ,9.4010 ,110171.1035 ,1961914.2972 ,8.9796 ,15.0490 ,13.3833 ,1.0135 ,308962.7110 ,304855.3336 ,-147750.5683 ,-24579.3073 ,-0.0206 ,46288.4116 ,0.0387 ,1.1234 ,743086.3082 ,661449.3432 ,873297.3610 ,-131267.9374 ,-0.1098 ,777355.1464 ,0.9706 ,-1088.0503 ,-1121.0096 ,214602.3027 ,0.1796 ,10.5863 ,0.0160 ,17057.2552 ,10307.1348 ,148438.4384 ,0.1242 ,0.0016 ,1.2968 ,93.0000 ,126196.5757 ,0.1056 ,272586.6326 ,29783.3002 ,0.0249 ,14676.5219 ,0.0123 ,0.2281 ,0.2079 ,0.5809 ,0.5761 ,12659.0724 ,0.0855 ,0.1007 ,617398.6134 ,18505421.8206 ,5.4609 ,1.0345 ,326019.9661 ,315162.4684 ,1.1245 ,1195156.5087 ,0.0000 ,1062868.4941 ,0.0000 ,1089786.9432 ,1.0057 ,1068959.9329 ,0.9753 ,1195156.5087 ,0.0000 ,1.0648 ,1.0554 ,100.5672 ,25961.5706 ,
1993Q2,-916.1781 ,81.8714 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0399 ,0.0188 ,1.0220 ,1370100.1470 ,1.1520 ,199555.1076 ,2830.8056 ,0.1650 ,173230.0929 ,0.1627 ,844512.7605 ,16136.4380 ,0.0133 ,0.6982 ,646352.5218 ,0.5344 ,36224.2852 ,13996.2414 ,0.0116 ,0.0300 ,8.7075 ,-70150.5357 ,0.0000 ,0.0000 ,-0.0580 ,-0.0580 ,457583.8846 ,-1741.6685 ,-0.0014 ,576201.9862 ,0.4764 ,-33926.2504 ,-0.0281 ,165628.8571 ,0.1369 ,92.4848 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0097 ,0.0095 ,68408.8672 ,0.0566 ,1.1014 ,236438.6871 ,214673.8597 ,14205073.6761 ,126035.2370 ,112554.1519 ,115227.5699 ,9.4625 ,109753.3226 ,1962187.1772 ,8.5655 ,15.0610 ,13.2623 ,1.0165 ,310097.4036 ,305054.2507 ,-148666.7463 ,-22200.5808 ,-0.0184 ,46916.1945 ,0.0388 ,1.1342 ,752628.6976 ,663583.0129 ,880599.2999 ,-141063.2567 ,-0.1166 ,776413.0420 ,-1.5205 ,-414.9005 ,272.8800 ,219655.8411 ,0.1816 ,8.9569 ,0.0119 ,21284.4027 ,13286.0507 ,150702.7025 ,0.1246 ,0.0017 ,1.2993 ,94.0000 ,127577.2156 ,0.1055 ,280272.1375 ,31350.0325 ,0.0259 ,16545.8505 ,0.0137 ,0.2317 ,0.2103 ,0.5862 ,0.5832 ,13481.0851 ,0.0858 ,0.1070 ,624330.8943 ,18874647.1848 ,5.5469 ,1.0410 ,331381.8063 ,318340.3014 ,1.1356 ,1209491.9945 ,0.0000 ,1065045.8963 ,0.0000 ,1095866.9602 ,1.0158 ,1081914.7789 ,0.9719 ,1209491.9945 ,0.0000 ,1.0685 ,1.0685 ,100.8466 ,25978.5251 ,
1993Q3,3439.0620 ,77.1446 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0826 ,-0.0176 ,0.9828 ,1380134.3820 ,1.1573 ,201284.8861 ,2588.2251 ,0.1646 ,173932.6585 ,0.1625 ,868216.8453 ,6403.4424 ,0.0052 ,0.7101 ,653145.0999 ,0.5342 ,36141.8367 ,10123.6268 ,0.0083 ,0.0296 ,8.3266 ,-69202.5695 ,0.0000 ,0.0000 ,-0.0566 ,-0.0566 ,463721.4121 ,-978.1282 ,-0.0008 ,583942.5303 ,0.4776 ,-33060.7329 ,-0.0270 ,168224.1532 ,0.1376 ,93.1261 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0085 ,0.0083 ,68224.4414 ,0.0558 ,1.1090 ,237123.5705 ,213818.7692 ,14276841.7085 ,126169.5782 ,112206.5202 ,115317.2884 ,9.5385 ,109889.2741 ,1960128.4153 ,7.6262 ,15.0608 ,13.1837 ,1.0228 ,316927.8397 ,309856.9812 ,-145227.6843 ,-21741.5377 ,-0.0178 ,45739.7196 ,0.0374 ,1.1437 ,762946.6927 ,667109.7193 ,889443.7364 ,-143250.8120 ,-0.1172 ,777716.9323 ,1.8824 ,-3875.5097 ,-2058.7619 ,223159.9469 ,0.1825 ,8.0764 ,0.0111 ,25180.5997 ,17475.0156 ,152612.4511 ,0.1248 ,0.0011 ,1.3020 ,95.0000 ,130824.6456 ,0.1070 ,285578.4212 ,31605.7672 ,0.0259 ,20186.1206 ,0.0165 ,0.2336 ,0.2114 ,0.5869 ,0.5863 ,13963.0579 ,0.0860 ,0.1107 ,628114.1817 ,19160560.7029 ,5.5978 ,1.0451 ,342108.4394 ,327331.9968 ,1.1424 ,1222660.2394 ,0.0000 ,1070277.4007 ,0.0000 ,1100953.2388 ,1.0201 ,1091835.5938 ,0.9721 ,1222660.2394 ,0.0000 ,1.0736 ,1.0905 ,101.1515 ,26025.3791 ,
1993Q4,6318.5882 ,74.1967 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0846 ,0.0003 ,0.9854 ,1387591.6799 ,1.1644 ,202227.8750 ,2405.0845 ,0.1634 ,173672.7523 ,0.1615 ,882719.8000 ,-2017.3472 ,-0.0016 ,0.7134 ,655708.1391 ,0.5299 ,36202.0231 ,7230.6069 ,0.0058 ,0.0293 ,7.9776 ,-66081.2075 ,0.0000 ,0.0000 ,-0.0534 ,-0.0534 ,471513.8606 ,1201.3352 ,0.0010 ,589626.9316 ,0.4765 ,-29879.1843 ,-0.0241 ,172348.6907 ,0.1393 ,93.5491 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0083 ,0.0077 ,67282.5427 ,0.0544 ,1.1115 ,235972.8527 ,212299.1360 ,14346372.4274 ,126178.7964 ,111769.1772 ,115284.7074 ,9.6219 ,110004.2624 ,1954073.8409 ,6.9716 ,15.1043 ,13.1277 ,1.0231 ,319370.2815 ,312156.5075 ,-138909.0961 ,-25991.3406 ,-0.0210 ,44802.5827 ,0.0362 ,1.1525 ,775044.0451 ,672504.1711 ,897346.8881 ,-141677.3434 ,-0.1145 ,778626.1040 ,1.3528 ,-8190.4388 ,-6054.5744 ,225005.7586 ,0.1818 ,7.3391 ,0.0095 ,32309.9288 ,23013.6874 ,153474.9406 ,0.1240 ,-0.0007 ,1.3047 ,96.0000 ,134999.3240 ,0.1091 ,289821.9583 ,31344.3257 ,0.0253 ,21598.8073 ,0.0175 ,0.2342 ,0.2114 ,0.5866 ,0.5887 ,14409.6192 ,0.0863 ,0.1142 ,630851.0783 ,19338122.7430 ,5.6442 ,1.0493 ,351680.2104 ,335170.1949 ,1.1506 ,1237364.2628 ,0.0000 ,1075435.1724 ,0.0000 ,1105397.8449 ,1.0250 ,1102364.9389 ,0.9729 ,1237364.2628 ,0.0000 ,1.0766 ,1.0951 ,101.7565 ,26081.8697 ,
1994Q1,-813.4718 ,72.9967 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.1043 ,-0.0378 ,0.9729 ,1401697.5996 ,1.1720 ,204834.6357 ,2126.7368 ,0.1632 ,174769.1807 ,0.1615 ,899240.4195 ,135.8658 ,0.0001 ,0.7166 ,658025.2595 ,0.5244 ,36138.6870 ,7064.6114 ,0.0056 ,0.0288 ,7.9001 ,-65539.0147 ,0.0000 ,0.0000 ,-0.0522 ,-0.0522 ,484386.9179 ,2221.0235 ,0.0018 ,592486.2448 ,0.4722 ,-29400.3277 ,-0.0234 ,175434.3081 ,0.1398 ,94.4980 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0077 ,0.0102 ,67760.0382 ,0.0540 ,1.1182 ,241537.6808 ,216007.7013 ,14418916.4044 ,126100.9203 ,111567.3266 ,115156.2264 ,9.6970 ,110335.9790 ,1954009.2669 ,7.0280 ,15.1003 ,13.0191 ,1.0305 ,329571.6769 ,319830.1354 ,-139722.5679 ,-29582.0615 ,-0.0236 ,44838.3230 ,0.0357 ,1.1643 ,780855.3967 ,670676.8326 ,903480.5953 ,-146318.5566 ,-0.1166 ,775999.6364 ,18.2857 ,-1180.7814 ,-64.5740 ,227343.7117 ,0.1812 ,6.7863 ,0.0088 ,28768.5897 ,20478.3237 ,151205.2703 ,0.1205 ,-0.0039 ,1.3076 ,97.0000 ,137929.3221 ,0.1099 ,290190.0875 ,31169.6176 ,0.0248 ,20867.5821 ,0.0166 ,0.2313 ,0.2082 ,0.5846 ,0.5885 ,14533.5937 ,0.0868 ,0.1153 ,632499.2815 ,19580329.1979 ,5.6692 ,1.0530 ,358340.2666 ,340308.4591 ,1.1599 ,1254815.5215 ,0.0000 ,1081867.4642 ,0.0000 ,1109323.4324 ,1.0324 ,1116886.1994 ,0.9752 ,1254815.5215 ,0.0000 ,1.0795 ,1.1066 ,102.1877 ,26259.3638 ,
1994Q2,440.3683 ,81.1385 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0810 ,-0.0429 ,0.9978 ,1421442.5597 ,1.1737 ,205397.8169 ,1497.5144 ,0.1613 ,175000.6607 ,0.1602 ,916378.1798 ,989.4601 ,0.0008 ,0.7199 ,663332.6211 ,0.5211 ,36089.4985 ,9707.8842 ,0.0076 ,0.0284 ,7.7361 ,-64593.2009 ,0.0000 ,0.0000 ,-0.0507 ,-0.0507 ,496006.4921 ,3041.1927 ,0.0024 ,598739.4202 ,0.4703 ,-28503.7024 ,-0.0224 ,176894.1145 ,0.1390 ,95.1616 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0064 ,0.0073 ,67634.3936 ,0.0531 ,1.1228 ,244825.0477 ,218056.7784 ,14492784.0187 ,126271.5964 ,111578.5405 ,115207.1330 ,9.7919 ,111375.1949 ,1958087.3494 ,7.9676 ,15.1072 ,12.9660 ,1.0396 ,341889.1163 ,328871.7268 ,-139282.1996 ,-28999.8636 ,-0.0228 ,45150.6996 ,0.0355 ,1.1728 ,788967.3659 ,672737.0094 ,906621.4726 ,-160482.7340 ,-0.1261 ,773058.3602 ,1.0710 ,4367.7223 ,4078.0825 ,230463.5914 ,0.1810 ,6.3208 ,0.0090 ,29440.2319 ,22698.3020 ,151448.5940 ,0.1190 ,-0.0023 ,1.3106 ,98.0000 ,140691.7594 ,0.1105 ,293348.8689 ,30984.7758 ,0.0243 ,20169.3832 ,0.0158 ,0.2304 ,0.2072 ,0.5824 ,0.5895 ,14693.0559 ,0.0876 ,0.1164 ,636299.9332 ,19798123.3970 ,5.7027 ,1.0562 ,371329.3482 ,351570.0287 ,1.1651 ,1272998.1847 ,0.0000 ,1092570.8329 ,0.0000 ,1114448.5039 ,1.0364 ,1132306.4253 ,0.9804 ,1272998.1847 ,0.0000 ,1.0802 ,1.0995 ,102.7113 ,26439.0875 ,
1994Q3,-1128.6851 ,88.3402 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0516 ,-0.0148 ,1.0298 ,1439433.4820 ,1.1795 ,206736.5091 ,1342.8696 ,0.1600 ,175276.5916 ,0.1590 ,939215.2534 ,6649.7781 ,0.0051 ,0.7269 ,671784.0682 ,0.5199 ,35947.3606 ,12236.5746 ,0.0095 ,0.0278 ,7.7181 ,-64749.1819 ,0.0000 ,0.0000 ,-0.0501 ,-0.0501 ,506091.7712 ,4018.5583 ,0.0031 ,607034.8863 ,0.4698 ,-28801.8213 ,-0.0223 ,177934.6879 ,0.1377 ,95.7533 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0064 ,0.0074 ,68767.7402 ,0.0532 ,1.1260 ,248843.2258 ,220994.6190 ,14568850.7975 ,126248.0830 ,111724.3215 ,115022.7560 ,9.8696 ,112283.2851 ,1966460.6639 ,8.7863 ,15.0990 ,12.8850 ,1.0438 ,351515.4399 ,336760.3024 ,-140410.8847 ,-27700.9711 ,-0.0214 ,45626.7883 ,0.0353 ,1.1815 ,801472.1935 ,678369.7505 ,919917.3348 ,-166587.9337 ,-0.1289 ,778622.2628 ,1.0171 ,8516.7130 ,8373.3145 ,234106.2168 ,0.1812 ,6.3408 ,0.0091 ,26572.2860 ,19658.9041 ,153506.3422 ,0.1188 ,-0.0008 ,1.3136 ,99.0000 ,143081.3492 ,0.1107 ,297844.5230 ,30714.1898 ,0.0238 ,19537.1708 ,0.0151 ,0.2305 ,0.2075 ,0.5831 ,0.5919 ,14523.7615 ,0.0889 ,0.1150 ,642967.8070 ,20021192.6720 ,5.7549 ,1.0608 ,378087.7259 ,356419.2065 ,1.1718 ,1292140.9274 ,0.0000 ,1102673.1796 ,0.0000 ,1118362.3631 ,1.0421 ,1149059.5783 ,0.9860 ,1292140.9274 ,0.0000 ,1.0821 ,1.0910 ,103.3305 ,26697.5774 ,
1994Q4,-2263.0009 ,89.0174 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0523 ,-0.0339 ,1.0309 ,1457701.2234 ,1.1882 ,208540.8571 ,1609.6214 ,0.1592 ,175504.5857 ,0.1580 ,966397.3668 ,10832.1803 ,0.0083 ,0.7379 ,679797.1974 ,0.5191 ,35950.7910 ,13051.5939 ,0.0100 ,0.0275 ,7.7241 ,-65399.7323 ,0.0000 ,0.0000 ,-0.0499 ,-0.0499 ,514538.2317 ,5134.8486 ,0.0039 ,614397.4650 ,0.4691 ,-29448.9413 ,-0.0225 ,179091.9157 ,0.1367 ,96.1113 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0061 ,0.0063 ,70534.5810 ,0.0539 ,1.1338 ,254018.5182 ,224035.7183 ,14647198.0078 ,126180.5334 ,111690.6797 ,114829.8210 ,9.9451 ,112814.4425 ,1978936.0594 ,9.1645 ,15.1272 ,12.8298 ,1.0531 ,365365.2056 ,346926.4165 ,-142673.8856 ,-25742.6663 ,-0.0197 ,45557.0197 ,0.0348 ,1.1889 ,810321.2511 ,681571.8714 ,933584.4868 ,-171256.1309 ,-0.1308 ,785250.2016 ,1.0673 ,13314.9080 ,12475.3955 ,237457.5306 ,0.1813 ,6.4745 ,0.0097 ,23479.6654 ,17187.2360 ,156009.0162 ,0.1191 ,0.0000 ,1.3168 ,100.0000 ,144578.2331 ,0.1104 ,302836.7102 ,30795.6654 ,0.0235 ,18086.9988 ,0.0138 ,0.2312 ,0.2083 ,0.5857 ,0.5959 ,14489.8536 ,0.0900 ,0.1148 ,650558.7350 ,20330354.6176 ,5.8246 ,1.0679 ,388844.8710 ,364113.6525 ,1.1791 ,1309675.1997 ,0.0000 ,1110774.8069 ,0.0000 ,1122362.5301 ,1.0489 ,1165096.9666 ,0.9897 ,1309675.1997 ,0.0000 ,1.0869 ,1.0976 ,103.8583 ,26908.4443 ,
1995Q1,5530.2685 ,92.4311 ,1.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0333 ,-0.0237 ,1.0546 ,1469614.6951 ,1.1954 ,209355.8617 ,1273.4632 ,0.1578 ,175139.9067 ,0.1569 ,993340.9780 ,10373.2351 ,0.0078 ,0.7488 ,687834.4416 ,0.5185 ,36016.7890 ,13593.5188 ,0.0102 ,0.0272 ,7.7664 ,-66281.5044 ,0.0000 ,0.0000 ,-0.0500 ,-0.0500 ,522949.5619 ,6680.6832 ,0.0050 ,621552.9371 ,0.4685 ,-30264.7154 ,-0.0228 ,179091.1463 ,0.1350 ,97.0311 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0060 ,0.0075 ,72962.1876 ,0.0550 ,1.1416 ,259307.1357 ,227147.2442 ,14727873.2719 ,126292.3936 ,111914.9582 ,114836.1246 ,9.9769 ,112918.9371 ,1984283.0019 ,9.3140 ,15.1225 ,12.7284 ,1.0720 ,378467.0705 ,353047.3398 ,-137143.6171 ,-26477.9508 ,-0.0200 ,45562.8963 ,0.0343 ,1.1978 ,816598.8063 ,681753.2108 ,943741.0548 ,-177275.0777 ,-0.1336 ,787900.3610 ,1.7422 ,9315.2066 ,5346.9425 ,240602.7631 ,0.1814 ,6.9282 ,0.0109 ,32008.2193 ,27180.0512 ,158593.2642 ,0.1196 ,0.0002 ,1.3200 ,101.0000 ,146311.7381 ,0.1103 ,307416.7411 ,30482.2754 ,0.0230 ,18007.0679 ,0.0136 ,0.2317 ,0.2090 ,0.5887 ,0.5981 ,14377.4354 ,0.0907 ,0.1138 ,657323.9296 ,20649290.8064 ,5.8734 ,1.0796 ,410475.2898 ,380227.3910 ,1.1881 ,1326585.2296 ,0.0000 ,1116567.3553 ,0.0000 ,1127639.7496 ,1.0571 ,1180273.4915 ,0.9902 ,1326585.2296 ,0.0000 ,1.0903 ,1.0981 ,103.9899 ,26859.9902 ,
1995Q2,7652.1913 ,94.5066 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.0261 ,-0.0317 ,1.0688 ,1478617.6554 ,1.2080 ,212470.9054 ,1504.4344 ,0.1583 ,175892.8193 ,0.1572 ,1019564.1074 ,9446.0404 ,0.0070 ,0.7596 ,695242.5660 ,0.5180 ,36023.7654 ,12249.9593 ,0.0091 ,0.0268 ,7.7554 ,-67108.3558 ,0.0000 ,0.0000 ,-0.0500 ,-0.0500 ,528085.3294 ,7784.5693 ,0.0058 ,628134.2102 ,0.4680 ,-31084.5904 ,-0.0232 ,181386.3150 ,0.1351 ,97.7659 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0072 ,0.0065 ,74892.9251 ,0.0558 ,1.1499 ,261575.2917 ,227469.5978 ,14808064.1370 ,126423.8386 ,112139.2367 ,114868.3262 ,9.9789 ,112427.1635 ,1985773.4230 ,8.9351 ,15.1377 ,12.6210 ,1.0812 ,388773.1409 ,359588.8503 ,-129491.4258 ,-25202.7537 ,-0.0188 ,45133.0536 ,0.0336 ,1.2057 ,830472.1847 ,688814.6733 ,958177.7935 ,-177400.2536 ,-0.1322 ,794736.9411 ,3.2164 ,4793.7889 ,1490.4211 ,243469.1148 ,0.1814 ,7.1300 ,0.0101 ,32854.9450 ,25361.2937 ,160903.0203 ,0.1199 ,0.0003 ,1.3233 ,102.0000 ,147788.7055 ,0.1101 ,310371.6368 ,30840.3160 ,0.0230 ,18393.0582 ,0.0137 ,0.2312 ,0.2086 ,0.5954 ,0.6023 ,14284.6019 ,0.0914 ,0.1130 ,666293.0810 ,20977078.8288 ,5.9417 ,1.0953 ,421628.0859 ,384950.1440 ,1.1994 ,1342167.1158 ,0.0000 ,1119028.8051 ,0.0000 ,1133206.5104 ,1.0673 ,1194378.4104 ,0.9875 ,1342167.1158 ,0.0000 ,1.0937 ,1.1060 ,104.2213 ,26947.2105 ,
